Label,Degree,PageRank,Eigenvector Centrality
JamesHookBoston,0,0.0,0.0
SerdarSunnyUnal,0,0.0,0.0
TheFRTSG,0,0.0,0.0
davidgoscinny,0,0.0,0.0
dburrell409,0,0.0,0.0
jhrogersii,0,0.0,0.0
CrucialTK,0,0.0,0.0
petrichos,0,0.0,0.0
Erine,0,0.0,0.0
chaos123x,0,0.0,0.0
egandalf,0,0.0,0.0
wysocki,0,0.0,0.0
C++,0,0.0,0.0
kuduju1,0,0.0,0.0
RickBelluso,0,0.0,0.0
codeman9,0,0.0,0.0
bassanoclapper,0,0.0,0.0
appsules,0,0.0,0.0
AllenAllens,0,0.0,0.0
jamesbowen214,0,0.0,0.0
tryphoon,0,0.0,0.0
EdeaKrammer,0,0.0,0.0
ChadEdwardsBrown,0,0.0,0.0
FrancescoMaino,0,0.0,0.0
aaronworks,0,0.0,0.0
JSintheStates,0,0.0,0.0
melotron,0,0.0,0.0
henryqjenkins,0,0.0,0.0
ryubro,0,0.0,0.0
andrewc,0,0.0,0.0
peterkelly,0,0.0,0.0
sushant.das,0,0.0,0.0
bobnoxious,0,0.0,0.0
zak8022,0,0.0,0.0
aramando,0,0.0,0.0
JoeQuint,0,0.0,0.0
MaryBethWilliamsLowell,3,8.114785345920482E-4,0.0
AbigailBellamy,0,0.0,0.0
neoporcupine,0,0.0,0.0
nolanburris,0,0.0,0.0
ZEEn,0,0.0,0.0
PaulBernabe,0,0.0,0.0
dvddesign,0,0.0,0.0
KellyDrill,0,0.0,0.0
cassetteboy,0,0.0,0.0
XiozTzu,0,0.0,0.0
Artie_D,0,0.0,0.0
BigCoop,0,0.0,0.0
PiligerBlack,0,0.0,0.0
michaelcblasco,0,0.0,0.0
craig0r,0,0.0,0.0
jgubau,0,0.0,0.0
Ricalonso,0,0.0,0.0
walter,0,0.0,0.0
batu,0,0.0,0.0
Microtard,0,0.0,0.0
RogerGambitt,0,0.0,0.0
trevortinker,0,0.0,0.0
yurifalconfire,0,0.0,0.0
japantruthify01,0,0.0,0.0
ChuckYadmark,0,0.0,0.0
Arie van Boxel,0,0.0,0.0
timmer21,0,0.0,0.0
codevprojects,0,0.0,0.0
LeifBurrow,0,0.0,0.0
RaHans4,0,0.0,0.0
techsavvydiary,0,0.0,0.0
TristanLeonard,0,0.0,0.0
turbohand,0,0.0,0.0
TravisDongminLee,0,0.0,0.0
Ignatius,0,0.0,0.0
NotAnotherTW,0,0.0,0.0
barker94gt,0,0.0,0.0
caladrio,0,0.0,0.0
linkgard,0,0.0,0.0
jbrasco,0,0.0,0.0
mr.hamlin.ewghs,0,0.0,0.0
jasonnewengland,0,0.0,0.0
shawt,0,0.0,0.0
MenomineeNative,0,0.0,0.0
jkingtechnologies,0,0.0,0.0
Yad,0,0.0,0.0
TerryDelay,0,0.0,0.0
kirklogan,0,0.0,0.0
Yayhoo,0,0.0,0.0
Techparents,0,0.0,0.0
jaroslav_mraz,0,0.0,0.0
gamancuso,0,0.0,0.0
RenÃ© Beaulieu,0,0.0,0.0
charliebrownfazer,0,0.0,0.0
puravida,0,0.0,0.0
ToddWThompson,0,0.0,0.0
jock123,0,0.0,0.0
PaulHayes,0,0.0,0.0
andrewtimosca,0,0.0,0.0
TokyoAce,0,0.0,0.0
Jfishy,0,0.0,0.0
CarlMoebis,0,0.0,0.0
hughdacon,0,0.0,0.0
AlexKac,0,0.0,0.0
GizmoTraderCom,0,0.0,0.0
joey.mauro,0,0.0,0.0
NasDurden,0,0.0,0.0
laurent.daudelin,0,0.0,0.0
sonicdude,0,0.0,0.0
christian.goff,0,0.0,0.0
goyangproductions,0,0.0,0.0
DudrineRichemond,0,0.0,0.0
luis.caldeira,0,0.0,0.0
John3,0,0.0,0.0
Art C,0,0.0,0.0
airmanchairman3,0,0.0,0.0
mlanger,0,0.0,0.0
taalz,0,0.0,0.0
bear123,0,0.0,0.0
mbw328,0,0.0,0.0
SmartyShortz,0,0.0,0.0
njbarch,0,0.0,0.0
quattrophile,0,0.0,0.0
Rodney,0,0.0,0.0
JamesSquire,0,0.0,0.0
JaviCervera,0,0.0,0.0
always7duce,0,0.0,0.0
paulkierstead,0,0.0,0.0
jpinkman,0,0.0,0.0
riordabr,0,0.0,0.0
ttscoff,0,0.0,0.0
Damian,0,0.0,0.0
mjperljam,0,0.0,0.0
WC,0,0.0,0.0
jhonsmithhh1,0,0.0,0.0
thisismatthewcrosby,0,0.0,0.0
Ebertson,0,0.0,0.0
ipodfreek,0,0.0,0.0
JesseNicholson,0,0.0,0.0
thatguychad,0,0.0,0.0
djivey,0,0.0,0.0
John Abel,0,0.0,0.0
marktechnote,0,0.0,0.0
0ds,0,0.0,0.0
chuckf500,0,0.0,0.0
chris.s.patterson,0,0.0,0.0
pelowj,0,0.0,0.0
john41,0,0.0,0.0
tonei,0,0.0,0.0
wattsandrew,0,0.0,0.0
Redcrawl,0,0.0,0.0
Bcnoon77,0,0.0,0.0
LeighKessler,0,0.0,0.0
Doug Hogg,0,0.0,0.0
daktre,0,0.0,0.0
erumaithi,0,0.0,0.0
SeanMelnick,0,0.0,0.0
Robert_B,0,0.0,0.0
PhilipS,0,0.0,0.0
ascript1,0,0.0,0.0
BrentC,0,0.0,0.0
willsparks,0,0.0,0.0
thegrq,0,0.0,0.0
prw.web,0,0.0,0.0
aleonell10,0,0.0,0.0
VladTataranu,0,0.0,0.0
lacayoj,0,0.0,0.0
BaraBaraDominicano,0,0.0,0.0
dylanr2011,0,0.0,0.0
trwhite6878,0,0.0,0.0
vogelwald,0,0.0,0.0
Bke,0,0.0,0.0
Tummy,0,0.0,0.0
zxc123,0,0.0,0.0
moeriki,0,0.0,0.0
RickCherry,0,0.0,0.0
KakabtfFranÃ§a,0,0.0,0.0
stvunderwood,0,0.0,0.0
adam9936,0,0.0,0.0
clement,0,0.0,0.0
jbazar,0,0.0,0.0
Loverys,0,0.0,0.0
lain.kenna,0,0.0,0.0
Dutch,0,0.0,0.0
tuanx,0,0.0,0.0
DustinHenry,0,0.0,0.0
TomSramekJr,0,0.0,0.0
sureshroy1245,0,0.0,0.0
jdotcob,0,0.0,0.0
Appreviewer,0,0.0,0.0
JamieWilkins,0,0.0,0.0
Kelemvor,0,0.0,0.0
YaquiBiker,0,0.0,0.0
George2,1,8.114785345920482E-4,0.0
Angry_Girl82,0,0.0,0.0
tomorrowland,0,0.0,0.0
NickRodriguez1,0,0.0,0.0
TheToddNewberg,0,0.0,0.0
BrandonFlorkey,0,0.0,0.0
ardinb,0,0.0,0.0
paulstickman,0,0.0,0.0
moreira_nora,0,0.0,0.0
JeffreyFreeman,0,0.0,0.0
twerppoet,0,0.0,0.0
rbailer,0,0.0,0.0
VikasGupta,0,0.0,0.0
beesonatorx,0,0.0,0.0
DaleGattis,0,0.0,0.0
nicksmithy,0,0.0,0.0
bstur1,0,0.0,0.0
John18,0,0.0,0.0
CameronMeyers,0,0.0,0.0
nathorpe,0,0.0,0.0
herp-a-derp,0,0.0,0.0
HugoOC,0,0.0,0.0
Casiotone,0,0.0,0.0
giggitygoebbels,0,0.0,0.0
PiyushhRawat,0,0.0,0.0
lbaez,0,0.0,0.0
KyleMcAdams,0,0.0,0.0
phonecats,0,0.0,0.0
Colin,0,0.0,0.0
Fred,0,0.0,0.0
zoyajackson,0,0.0,0.0
Ashley2,0,0.0,0.0
KristofferNewsom,0,0.0,0.0
billso,0,0.0,0.0
DylanB,0,0.0,0.0
justdaj,0,0.0,0.0
ThecheapminidriveMinidrive,0,0.0,0.0
ives.russell,0,0.0,0.0
johann.sieber,0,0.0,0.0
tdnguye,0,0.0,0.0
felix822,0,0.0,0.0
david.allie,0,0.0,0.0
nashir,0,0.0,0.0
GWegiio9,0,0.0,0.0
RossIngram,0,0.0,0.0
hskforever,0,0.0,0.0
IRbgotii,0,0.0,0.0
eresener,0,0.0,0.0
konthebay,0,0.0,0.0
sunderqaz,0,0.0,0.0
Jerome,0,0.0,0.0
othernet,0,0.0,0.0
R1,0,0.0,0.0
MikeSchwab,0,0.0,0.0
ClarkeApps,0,0.0,0.0
fendaaudio,0,0.0,0.0
zabba,0,0.0,0.0
AUKraut,0,0.0,0.0
BeancoTechnology,0,0.0,0.0
routerbad,0,0.0,0.0
cdamayor,0,0.0,0.0
AgrisBelte,0,0.0,0.0
dlasroberts,0,0.0,0.0
CableCutterInfo,0,0.0,0.0
AppStoreDeals,0,0.0,0.0
flo,0,0.0,0.0
paul.wakeford,0,0.0,0.0
nbarklow,0,0.0,0.0
LigaBue,0,0.0,0.0
ConnorVlakancic,0,0.0,0.0
markjharvey,0,0.0,0.0
DRMarcell,0,0.0,0.0
Dave Baker,0,0.0,0.0
IMDazza,0,0.0,0.0
Steverock,0,0.0,0.0
WilburPost,0,0.0,0.0
krt186,0,0.0,0.0
JerryportToltepeceno,0,0.0,0.0
The-TinNguyen,0,0.0,0.0
sunilthakkar,0,0.0,0.0
vikramsingh1972,0,0.0,0.0
Deepankar,0,0.0,0.0
saiphul,0,0.0,0.0
Venugopal,0,0.0,0.0
gsbroad,0,0.0,0.0
GrahamK.Rogers,0,0.0,0.0
zx7rgirl,0,0.0,0.0
FabiFala,0,0.0,0.0
AlexGuariglia-nosch,0,0.0,0.0
AXeeViolator,0,0.0,0.0
robprentiss,0,0.0,0.0
clifton.williams,0,0.0,0.0
Thomas,0,0.0,0.0
tim,0,0.0,0.0
WinstonSteele,0,0.0,0.0
ChrisKuljian,0,0.0,0.0
destinationrocksteady,0,0.0,0.0
DirkB.,0,0.0,0.0
TheIphoneAndUs,0,0.0,0.0
ShaneKeller,0,0.0,0.0
AnthonyMarkSchellenberg,0,0.0,0.0
ai,0,0.0,0.0
pdazero,0,0.0,0.0
manny@mannygfernandez.com,0,0.0,0.0
alexwgordon,0,0.0,0.0
LaateOlukotun,0,0.0,0.0
_amitsbajaj,0,0.0,0.0
VÃ©roniqueDagenais-Desmarais,0,0.0,0.0
scottrych,0,0.0,0.0
itadder,0,0.0,0.0
luke.marrott,0,0.0,0.0
hbflynn,0,0.0,0.0
ethant,0,0.0,0.0
ron.rosson,0,0.0,0.0
MarlonE.Hines,0,0.0,0.0
tammy,0,0.0,0.0
bradgessler.com,0,0.0,0.0
stephen_t_james,0,0.0,0.0
evilneuro,0,0.0,0.0
Delow,0,0.0,0.0
Jesterace,0,0.0,0.0
JasonBoehle,0,0.0,0.0
trescols,0,0.0,0.0
Keith Gould,0,0.0,0.0
Keson,0,0.0,0.0
grantdrosenberg,0,0.0,0.0
thesmithsam,0,0.0,0.0
applegenius1,0,0.0,0.0
tournevis,0,0.0,0.0
yourgadgets.gadget,0,0.0,0.0
asuka4125,0,0.0,0.0
georgehenry326,0,0.0,0.0
jessiemay,0,0.0,0.0
zahadum,0,0.0,0.0
rocky77145,0,0.0,0.0
MacgoSoftInc,0,0.0,0.0
rwilson069,0,0.0,0.0
DavidWood,0,0.0,0.0
slyrobber,1,8.114785345920482E-4,0.0
ogre_codes,0,0.0,0.0
CavelleBenjamin,0,0.0,0.0
nease,0,0.0,0.0
OntoptheCage,0,0.0,0.0
MichaelKrayewsky,0,0.0,0.0
CrypieHef,0,0.0,0.0
epski,0,0.0,0.0
awildgoosechase,0,0.0,0.0
KevinW.Parker,0,0.0,0.0
RyanM.Cain,0,0.0,0.0
MulletMan,0,0.0,0.0
fxer,0,0.0,0.0
jeff_lamarche,0,0.0,0.0
ra,0,0.0,0.0
pemoses,0,0.0,0.0
ToddBernhard1,0,0.0,0.0
whodakat,0,0.0,0.0
tom.mackelburg,0,0.0,0.0
BartGomerovich,0,0.0,0.0
ManuelBrito,0,0.0,0.0
JayJee,0,0.0,0.0
Blackharon,0,0.0,0.0
chrisnciss,0,0.0,0.0
Xuan398,0,0.0,0.0
Sizzle,0,0.0,0.0
birchden,0,0.0,0.0
ihor nakonecznyj,0,0.0,0.0
Jeffswaterworks,0,0.0,0.0
BillPowell,0,0.0,0.0
davidthompsonmpls,0,0.0,0.0
Gussy2000,0,0.0,0.0
carlobijoux,0,0.0,0.0
Bryen,0,0.0,0.0
awerg,0,0.0,0.0
outonparole,0,0.0,0.0
romerepublic,0,0.0,0.0
RplusD,0,0.0,0.0
JDH,0,0.0,0.0
5up.mushroom,0,0.0,0.0
MikeJoe,0,0.0,0.0
nevioth,0,0.0,0.0
DavidFBeckerSr.,0,0.0,0.0
Methefuhrer,0,0.0,0.0
JustinLuey,0,0.0,0.0
tach,0,0.0,0.0
xz4gb8,0,0.0,0.0
toddybody,0,0.0,0.0
iPadTeam,0,0.0,0.0
goriie,0,0.0,0.0
JedPalma,0,0.0,0.0
ChrisBaker,0,0.0,0.0
dan_burn,0,0.0,0.0
bernardr,0,0.0,0.0
JohnStrosnider,0,0.0,0.0
AaronBrown,0,0.0,0.0
SindySpeaker,0,0.0,0.0
stacik123,0,0.0,0.0
jimRoper,0,0.0,0.0
kylejhunt,0,0.0,0.0
LarryGanz,0,0.0,0.0
KylezkAroLz,0,0.0,0.0
sanzzi,0,0.0,0.0
jinchin,0,0.0,0.0
BeverlyMartin,0,0.0,0.0
mjanssen2009,0,0.0,0.0
lexfri,0,0.0,0.0
cambridgeplaceapts,0,0.0,0.0
Vince,1,8.114785345920482E-4,0.0
sliknic,0,0.0,0.0
therobcollings,0,0.0,0.0
firedad0284,0,0.0,0.0
DanTreasure,0,0.0,0.0
RoccoRizzo,0,0.0,0.0
calvin,0,0.0,0.0
AndrewReifel,0,0.0,0.0
kylefsu32,0,0.0,0.0
jedivulcan,0,0.0,0.0
Tootalltech,0,0.0,0.0
SctHunt,0,0.0,0.0
oscarfeliciano,0,0.0,0.0
jamcycler,0,0.0,0.0
tehjones,0,0.0,0.0
mikepropst,0,0.0,0.0
dccampfin,0,0.0,0.0
Jason_w,0,0.0,0.0
Jean,0,0.0,0.0
MartijnEngler,0,0.0,0.0
Armin Roth,0,0.0,0.0
neil.laubenthal,0,0.0,0.0
sporkulious,0,0.0,0.0
LRD,0,0.0,0.0
macjeff,0,0.0,0.0
Rocwurst,0,0.0,0.0
RustyShackelford,0,0.0,0.0
Timmy,0,0.0,0.0
b.r.whitney1,0,0.0,0.0
faffod,0,0.0,0.0
hottopmovi,0,0.0,0.0
Lucyingram(Luce),0,0.0,0.0
sebastienbarrau,0,0.0,0.0
imahottguy,0,0.0,0.0
maria.orozco1127,0,0.0,0.0
JaneGergel,0,0.0,0.0
FakedBook,0,0.0,0.0
kilobike,0,0.0,0.0
GeoffreyMiller,0,0.0,0.0
MikeRyan,0,0.0,0.0
jeture,1,8.114785345920482E-4,0.0
TuxToaster,0,0.0,0.0
JCT,0,0.0,0.0
Tyrel.pl,0,0.0,0.0
ntack,0,0.0,0.0
tacoman,0,0.0,0.0
laucala,0,0.0,0.0
PhilippeDube,0,0.0,0.0
Dragosh,0,0.0,0.0
NickDima,0,0.0,0.0
MichaelJennings,0,0.0,0.0
acohn,0,0.0,0.0
cport1,0,0.0,0.0
paulo.kaladeen,0,0.0,0.0
Zami,0,0.0,0.0
cmiller651,0,0.0,0.0
JimGoryeb,0,0.0,0.0
CarmeloArmandRossette,0,0.0,0.0
retepslluerb,0,0.0,0.0
Erick'E'Watson,0,0.0,0.0
badpirate,0,0.0,0.0
gberlios,0,0.0,0.0
SophieRachel,1,8.114785345920482E-4,0.0
MichaelReinhart,0,0.0,0.0
markdymek,0,0.0,0.0
johnd1041,0,0.0,0.0
Steve Larson,0,0.0,0.0
EmArEx,0,0.0,0.0
kludge4202,0,0.0,0.0
Wacka,0,0.0,0.0
miro.sabic,0,0.0,0.0
erikminter,0,0.0,0.0
dhomes,0,0.0,0.0
MAtG,0,0.0,0.0
psulli21,0,0.0,0.0
Fabian,0,0.0,0.0
Janet-Five,0,0.0,0.0
wkdwill,0,0.0,0.0
fmlist00,0,0.0,0.0
ScottDavidHamilton,0,0.0,0.0
tp.game.s,0,0.0,0.0
jeaton237,0,0.0,0.0
nesschurch,0,0.0,0.0
charlievansant,0,0.0,0.0
mercls,0,0.0,0.0
shoebucket,0,0.0,0.0
romain,0,0.0,0.0
eyot08,0,0.0,0.0
Alexandre_Fabri,0,0.0,0.0
derato,0,0.0,0.0
williamigger,0,0.0,0.0
mrjaymyers,0,0.0,0.0
rp2dasea,0,0.0,0.0
McJunk,0,0.0,0.0
Djim,0,0.0,0.0
am_fek,0,0.0,0.0
manufract,0,0.0,0.0
Patrykws,0,0.0,0.0
NoahSager,0,0.0,0.0
SeanBurdick,0,0.0,0.0
thedominic49,0,0.0,0.0
bunnyhero,0,0.0,0.0
Shodan,0,0.0,0.0
alancookie,0,0.0,0.0
GeoffOliver1,0,0.0,0.0
dwkaufman,0,0.0,0.0
EricLott,0,0.0,0.0
artificemm,0,0.0,0.0
b_s101,0,0.0,0.0
maxrlanderman,0,0.0,0.0
chasemgray,0,0.0,0.0
JohnGarceau,0,0.0,0.0
Jakes,0,0.0,0.0
MetalSamurai,0,0.0,0.0
RickA,0,0.0,0.0
tcherry,0,0.0,0.0
jim.rohrer,0,0.0,0.0
ted3,0,0.0,0.0
themarreros,0,0.0,0.0
RikiBizzle,0,0.0,0.0
DamienAFC,0,0.0,0.0
iansillett,0,0.0,0.0
snorkel,0,0.0,0.0
jeffjewell,0,0.0,0.0
Guy Manningham,0,0.0,0.0
CameraMator,0,0.0,0.0
DMAPP,0,0.0,0.0
tcheney,0,0.0,0.0
BrandonLundh,0,0.0,0.0
TonyLombardo,0,0.0,0.0
seoung,0,0.0,0.0
BryanConn,0,0.0,0.0
MichaelZRork,0,0.0,0.0
jhetz,0,0.0,0.0
TroySwiers,0,0.0,0.0
My_Sales_Dialer_CRM+,0,0.0,0.0
4amh23,0,0.0,0.0
sjbeaver,0,0.0,0.0
AskAppleSliced,0,0.0,0.0
russellenterprises,0,0.0,0.0
jbkeith,0,0.0,0.0
MarcusBaloney,0,0.0,0.0
RealAttila,0,0.0,0.0
the.cook.family,0,0.0,0.0
shadow5680,0,0.0,0.0
ChrisOlden1,0,0.0,0.0
st.klatt,0,0.0,0.0
lensgrabber,0,0.0,0.0
pricemh,0,0.0,0.0
pasnbyg,0,0.0,0.0
qjersey201,0,0.0,0.0
JeffWilson,0,0.0,0.0
RaziNex1,0,0.0,0.0
jameskatt,0,0.0,0.0
robrasov,0,0.0,0.0
sweetbrandigirl2004,1,8.114785345920482E-4,0.0
mcj,0,0.0,0.0
oldjdfhome,0,0.0,0.0
Albert,0,0.0,0.0
blackstar601,0,0.0,0.0
cloneradio,0,0.0,0.0
john.maldaner,0,0.0,0.0
RogerSanchez,0,0.0,0.0
_dearapple,0,0.0,0.0
larrymcj,0,0.0,0.0
wellnessbyyoga.seo,0,0.0,0.0
bryan6,0,0.0,0.0
Stu_Pedasol,0,0.0,0.0
dsudorion,0,0.0,0.0
kenster408,0,0.0,0.0
Sudi,0,0.0,0.0
npenfold999,0,0.0,0.0
supreme744,0,0.0,0.0
DynamiteMaps,0,0.0,0.0
JuliaHuston1,0,0.0,0.0
Hampersusa987,0,0.0,0.0
Natedizogg,0,0.0,0.0
EthanIllfelder,0,0.0,0.0
James Reid,0,0.0,0.0
sarah,0,0.0,0.0
iscarian,0,0.0,0.0
DuncanThaw,0,0.0,0.0
CcmCrop,0,0.0,0.0
ConheoluoiHeoLÆ°á»�i,0,0.0,0.0
TheBotangleMan,0,0.0,0.0
uelsimon,0,0.0,0.0
sreenu.dev,0,0.0,0.0
amb0,0,0.0,0.0
dpwerd,0,0.0,0.0
SandeshDamkondwar,0,0.0,0.0
KeithTomlinson,0,0.0,0.0
MsGravyNotSauce,0,0.0,0.0
JoeB,0,0.0,0.0
SadieRobinson,0,0.0,0.0
nslavik,0,0.0,0.0
apostlePD,0,0.0,0.0
jasontho,0,0.0,0.0
hectorvs,0,0.0,0.0
taylikesmoney,0,0.0,0.0
literacyisgood,0,0.0,0.0
tomkinsonjesse,0,0.0,0.0
TimdeJardine,0,0.0,0.0
fr3sh1ce,0,0.0,0.0
1mingY,0,0.0,0.0
IHardlyKnewHer,0,0.0,0.0
Csite,0,0.0,0.0
dandbj13,0,0.0,0.0
BrianaGettings,0,0.0,0.0
IndyTom,0,0.0,0.0
frankjosan2,0,0.0,0.0
rob.durnford,0,0.0,0.0
ghodagadi,0,0.0,0.0
g3code,0,0.0,0.0
richardlai,0,0.0,0.0
ac6hi,0,0.0,0.0
ameya7392,0,0.0,0.0
foresmac,0,0.0,0.0
mstrauch,0,0.0,0.0
djbombay,0,0.0,0.0
avstryker,0,0.0,0.0
torpeau,0,0.0,0.0
trevorchilds,0,0.0,0.0
RobertMBrown,0,0.0,0.0
NathanChiaravalle,0,0.0,0.0
nil.bureau.bitbucket,0,0.0,0.0
DerekJacobs,0,0.0,0.0
SimoneMitchell,0,0.0,0.0
MtnGeek,0,0.0,0.0
jppullen,0,0.0,0.0
JeffCohen,0,0.0,0.0
herrewa,0,0.0,0.0
aaronpaul,0,0.0,0.0
brubalcava,0,0.0,0.0
frank,0,0.0,0.0
AlfonsoJeremiah,0,0.0,0.0
ThomasMackelburg,0,0.0,0.0
tim.mason29,0,0.0,0.0
soxmonkee,0,0.0,0.0
falcompsx,0,0.0,0.0
mjapox,0,0.0,0.0
jnospamas,0,0.0,0.0
TibyCsapo,0,0.0,0.0
iceman12578,0,0.0,0.0
mactrojanowicz,0,0.0,0.0
MichaelScivally,0,0.0,0.0
chiefellis,0,0.0,0.0
Goflorp,0,0.0,0.0
molachai,0,0.0,0.0
J0se,0,0.0,0.0
jingfong100,0,0.0,0.0
GaryGeorge,0,0.0,0.0
Masonh1Mason,0,0.0,0.0
DuaneRieger,0,0.0,0.0
skylite22,0,0.0,0.0
anyazhou,0,0.0,0.0
LawrenceLam,0,0.0,0.0
AliasgarBabat,0,0.0,0.0
marketing2346,0,0.0,0.0
garykellogg,0,0.0,0.0
ThomasBuckler,0,0.0,0.0
staniks,0,0.0,0.0
thomasbrubaker1,0,0.0,0.0
kansasrfl,0,0.0,0.0
miller.kenny,0,0.0,0.0
bbqlarry,0,0.0,0.0
techiegz,0,0.0,0.0
usesplash,0,0.0,0.0
Adam7,0,0.0,0.0
Brian Gray,0,0.0,0.0
NickPirce,0,0.0,0.0
michaelgrothaus,0,0.0,0.0
christopherpenrose,0,0.0,0.0
CarlJones,0,0.0,0.0
carlcasca,0,0.0,0.0
randns4,0,0.0,0.0
Simplisitic,0,0.0,0.0
ColleenReed,0,0.0,0.0
IainBrown,0,0.0,0.0
c.craigen,0,0.0,0.0
rhdavila,0,0.0,0.0
Fongo,0,0.0,0.0
wynnr,0,0.0,0.0
mxmattaz,0,0.0,0.0
hank_hill9,0,0.0,0.0
fhpepper,0,0.0,0.0
faxman,0,0.0,0.0
ClausHingebjerg,0,0.0,0.0
goodierdavid,0,0.0,0.0
a1a23696,0,0.0,0.0
Macs,0,0.0,0.0
DougFish,0,0.0,0.0
HarryToodles,0,0.0,0.0
Dilean,0,0.0,0.0
satyammadabhushi,0,0.0,0.0
aidoeq91,0,0.0,0.0
michaelpwalton,0,0.0,0.0
ronzolas,0,0.0,0.0
Russ,0,0.0,0.0
callme_jc,0,0.0,0.0
gscottlyman,0,0.0,0.0
trainyperson,0,0.0,0.0
rscullin144,0,0.0,0.0
twobrien1969,0,0.0,0.0
TyrelHartman,0,0.0,0.0
NickyTonev,0,0.0,0.0
MikeWills,0,0.0,0.0
StephenColangelo,0,0.0,0.0
willrun4fun,0,0.0,0.0
avyj,0,0.0,0.0
usetokens,0,0.0,0.0
keepclassy,0,0.0,0.0
sciscomihi,0,0.0,0.0
UmeshNUmesh,0,0.0,0.0
lisa.joseff,0,0.0,0.0
SantoshVishwakarma,0,0.0,0.0
jamessimy,0,0.0,0.0
radu,0,0.0,0.0
jwalther420,0,0.0,0.0
thy.toeung,0,0.0,0.0
Î‘Î½Ï„ÏŽÎ½Î·Ï‚Î“Î¹Î±Ï„Î¯Î»Î·Ï‚,0,0.0,0.0
DavidJosephs,0,0.0,0.0
doelcm,0,0.0,0.0
GubernatiMarco,0,0.0,0.0
maddog_uk_69,0,0.0,0.0
Koppacetic,0,0.0,0.0
jenniesanchez8,0,0.0,0.0
Goldie,0,0.0,0.0
menukatamang526,0,0.0,0.0
IrradiatedSoft,0,0.0,0.0
eschramm,0,0.0,0.0
smyoung,0,0.0,0.0
nerdsauce,0,0.0,0.0
blink_kbd,0,0.0,0.0
nigelholderby,0,0.0,0.0
Sharon Mayer,0,0.0,0.0
degrootrf,1,8.114785345920482E-4,0.0
deeeerake,0,0.0,0.0
reality416,0,0.0,0.0
ssranon,0,0.0,0.0
WiredBuddha,0,0.0,0.0
wessidepraxis,0,0.0,0.0
WarrenAntiola,0,0.0,0.0
r k,0,0.0,0.0
dijamon,0,0.0,0.0
transmatrix,0,0.0,0.0
MichaelSmith,0,0.0,0.0
gabmom45,0,0.0,0.0
Donald O'Shea,0,0.0,0.0
Avalon0387,0,0.0,0.0
Stephen_Macklin,0,0.0,0.0
Pastafarianza,0,0.0,0.0
kenwedin,0,0.0,0.0
hhstamer,0,0.0,0.0
cocotutch,0,0.0,0.0
JohnMHolmesJr,0,0.0,0.0
bret,0,0.0,0.0
gambusmaximus,0,0.0,0.0
JimRobinson,0,0.0,0.0
Rory,0,0.0,0.0
joerg.weis@baden.cc,0,0.0,0.0
NickJohnston,0,0.0,0.0
FrederikSchreiber,0,0.0,0.0
ravishingr,0,0.0,0.0
Psyance,0,0.0,0.0
mynameispelle,0,0.0,0.0
micahtech,0,0.0,0.0
u.zombie,0,0.0,0.0
bhsimon,0,0.0,0.0
jennifermvarney,0,0.0,0.0
christee,0,0.0,0.0
groovylounge,0,0.0,0.0
Macnerd77,0,0.0,0.0
val,0,0.0,0.0
hcwhunter,0,0.0,0.0
ezralizama,0,0.0,0.0
Spa,0,0.0,0.0
Destructum1,0,0.0,0.0
Moldova,0,0.0,0.0
KnoxMonkey,0,0.0,0.0
RichardBronosky,0,0.0,0.0
c.schwarzfischer,0,0.0,0.0
BenjaminMÃ¼ller,0,0.0,0.0
gruieldanleywesbb,0,0.0,0.0
AnsiaTheunissenJoles,0,0.0,0.0
Nicole Brant,0,0.0,0.0
SarahMehdi13,0,0.0,0.0
skrow422,0,0.0,0.0
cmr.donders,0,0.0,0.0
mgh,0,0.0,0.0
Reant,0,0.0,0.0
gio_self,0,0.0,0.0
MuttaharSiddiqui,0,0.0,0.0
jrdixey,0,0.0,0.0
corvinalex,0,0.0,0.0
jfhaft,0,0.0,0.0
BobForsberg,0,0.0,0.0
blackmacx,0,0.0,0.0
ChrisScheidies,0,0.0,0.0
ghenne,0,0.0,0.0
torontodan,0,0.0,0.0
craigmadsen,0,0.0,0.0
windycitylbc,0,0.0,0.0
JoshuaHamm,0,0.0,0.0
James67,0,0.0,0.0
jeeprock,0,0.0,0.0
Andy Dent,0,0.0,0.0
VinceFerraro,0,0.0,0.0
BryanWalls,0,0.0,0.0
Kevin3,0,0.0,0.0
kodblu.com,0,0.0,0.0
gmickels,0,0.0,0.0
bjdraw,0,0.0,0.0
GeorgeS,0,0.0,0.0
PeterEnt,0,0.0,0.0
TonyPow,0,0.0,0.0
davidbitton,0,0.0,0.0
jchi20877,0,0.0,0.0
billcoff1,0,0.0,0.0
ChickenWin'isha,0,0.0,0.0
HeidiSigua,0,0.0,0.0
AJHeller,0,0.0,0.0
jrarseneau,0,0.0,0.0
FnDoor,0,0.0,0.0
paradoxcis,0,0.0,0.0
LarsChristianBeduhn,0,0.0,0.0
DanHoban,0,0.0,0.0
originaltrilogy,0,0.0,0.0
Sparrrry,0,0.0,0.0
SalvatoreSamGuaiana,0,0.0,0.0
jimcullenaus,0,0.0,0.0
dbacoreworks,0,0.0,0.0
RachelBerry,0,0.0,0.0
JordanIngram,0,0.0,0.0
ScottTurnerDawsonGage,0,0.0,0.0
